text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"While this has been a milder #influenza season compared to last year, the number of patients hospitalized due to in… https://t.co/Eh82lWLo20",FALSE,0,NA,3/4/2019 14:47,TRUE,NA,1.10258E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ACMC_Clinics,0,FALSE,FALSE,NA,NA,,,
"RT @WWILivesLost: #OnThisDay #4March 1918 First recorded case of Spanish #flu at Funston Army Camp, Kanas; start of worldwide pandemic kill…",FALSE,0,NA,3/4/2019 14:45,FALSE,NA,1.10258E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",stuartroxy,1,TRUE,FALSE,NA,NA,,,
"I uploaded a new episode, \Elderberry the Flu and You with the Herbal Prepper\"""," on #spreaker #elderberry #firstaid… https://t.co/43FIYkIabx""",FALSE,0,NA,3/4/2019 14:45,TRUE,NA,1.10258E+18,NA,"<a href=\https://www.spreaker.com\"" rel=\""nofollow\"">Spreaker</a>""",iamlibertyshow,0,FALSE,FALSE,NA,NA,,
Anyway I went to school with my trousers ripped at the seams and a massive headache because #flu. 5/10 rating this day.,FALSE,0,NA,3/4/2019 14:37,FALSE,NA,1.10258E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",yaaseenpinetown,0,FALSE,FALSE,NA,NA,,,
Getting a flu vaccine every year is the best way to protect yourself and your family from flu and its potentially s… https://t.co/CXr7pF0Y3W,FALSE,0,NA,3/4/2019 14:36,TRUE,NA,1.10258E+18,NA,"<a href=\https://www.mavsocial.com\"" rel=\""nofollow\"">MavSocial App</a>""",NashuaPHealth,0,FALSE,FALSE,NA,NA,,,
"RT @GetMyGist: @boatseidon Thank you for asking @boatseidon, I don't know his credentials per se, but based on who he privately follows &amp; o…",FALSE,0,NA,3/4/2019 14:34,FALSE,NA,1.10258E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",GetMyGist,1,TRUE,FALSE,NA,NA,,,
"RT @CDCgov: Sick with flu? Studies show #flu antiviral treatments work best when started within 2 days of getting sick. However, starting t…",FALSE,0,NA,3/4/2019 14:34,FALSE,NA,1.10258E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MedicalTweet1,34,TRUE,FALSE,NA,NA,,,
"Are you helping to #fightflu? Protect yourself and others with these 3 actions:

Get a #flu vaccine. <U+2714><U+FE0F> 
Practice h… https://t.co/e65eCHrrXw",FALSE,1,NA,3/4/2019 14:33,TRUE,NA,1.10258E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HealthyStMarys,0,FALSE,FALSE,NA,NA,,,
RT @outlandtrophy: Our 2018 @outlandtrophy recipient. #FightFlu and @NFIDvaccines. https://t.co/laJKWFaizV,FALSE,0,NA,3/4/2019 14:33,FALSE,NA,1.10258E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TheGAMEon1029,5,TRUE,FALSE,NA,NA,,,
RT @CPITwinCities: CPI Twin Cities team all vaccinated from the Flu! #Vaccines #TeamBuilding #Health #FluSeason #FluShot #WellnessWednesday…,FALSE,0,NA,3/4/2019 14:33,FALSE,NA,1.10258E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",IamCvind,3,TRUE,FALSE,NA,NA,,,
Last year @CDCgov  reported &gt;80K deaths related to #Flu.  March article @AMJPublicHealth w/ author’s @UNCG_PHE… https://t.co/192TfCYVFS,FALSE,1,NA,3/4/2019 14:32,TRUE,NA,1.10258E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AJPHThinkTank,0,FALSE,FALSE,NA,NA,,,
Hearing and #cold &amp; #flu season! With a head cold fluid can build up in the #middleear making it hard for sounds to… https://t.co/CmyBeshaGN,FALSE,0,NA,3/4/2019 14:30,TRUE,NA,1.10258E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HTG_Audio,0,FALSE,FALSE,NA,NA,,,
Everything You Need to Know About the Flu #bidmc #flu https://t.co/Bvp9acAOgD https://t.co/sqzmX9G7UV,FALSE,0,NA,3/4/2019 14:30,FALSE,NA,1.10258E+18,NA,"<a href=\https://www.blog2social.com\"" rel=\""nofollow\"">Blog2Social APP</a>""",TheBioConnect,0,FALSE,FALSE,NA,NA,,,
"To avoid accidentally overdosing on #acetaminophen, @SimplyTasheena sets alarms on her phone in between each dose.… https://t.co/DIgaIRodps",FALSE,0,NA,3/4/2019 14:27,TRUE,NA,1.10258E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",KnowYourDose,0,FALSE,FALSE,NA,NA,,,
"Taking A Jab At Influenza
Doctors recommend flu shots for anyone who wants to lower their risk of seasonal influenz… https://t.co/cFze2zod9g",FALSE,0,NA,3/4/2019 14:23,TRUE,NA,1.10258E+18,NA,"<a href=\https://social.zoho.com\"" rel=\""nofollow\"">Zoho Social</a>""",ReNueSherman,0,FALSE,FALSE,NA,NA,,,
The #flu is spreading across America a little later this season:   https://t.co/Qg8j2EpIUm,FALSE,0,NA,3/4/2019 14:21,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Rndubois,0,FALSE,FALSE,NA,NA,,,
Missing - influenza B virus <U+0001F9A0> #influenza #flu #Canada https://t.co/2tMwlJrjJr,FALSE,1,NA,3/4/2019 14:21,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",akelvinlab,0,FALSE,FALSE,NA,NA,,,
"RT @VaccinesToday: Six times more likely to have a heart attack in the week after flu diagnosis
 https://t.co/XEtfw4vxjr
#flu
#vaccineswork…",FALSE,0,NA,3/4/2019 14:16,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",joshollegien,64,TRUE,FALSE,NA,NA,,,
"RT @Unbeelievable: Thank you so much @CloserOnline for the mention on @DoctorChristian's page! 

#healthtips #flu #wellness #nutrition #pr…",FALSE,0,NA,3/4/2019 14:16,FALSE,NA,1.10257E+18,NA,"<a href=\http://looksvegan.com\"" rel=\""nofollow\"">vegannewsfinder</a>""",veganshirtsuk,1,TRUE,FALSE,NA,NA,,,
"Thank you so much @CloserOnline for the mention on @DoctorChristian's page! 

#healthtips #flu #wellness #nutrition… https://t.co/TdagUEhWCJ",FALSE,1,NA,3/4/2019 14:15,TRUE,NA,1.10257E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Unbeelievable,1,FALSE,FALSE,NA,NA,,,
"RT @SpyData_: .

.                                &lt;&lt;  Kali Linux 2019.1 Released  &gt;&gt;

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #Dar…",FALSE,0,NA,3/4/2019 14:12,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",djkufre,7,TRUE,FALSE,NA,NA,,,
"RT @CDCFlu: CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16,…",FALSE,0,NA,3/4/2019 14:11,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",OlgaQuiben,70,TRUE,FALSE,NA,NA,,,
Could Your Mystery Symptoms Be Grave's Disease?: https://t.co/wmnMIpfnuX #thyroiddisease #gravesdisease #thyroid… https://t.co/wNNOvdZdvw,FALSE,0,NA,3/4/2019 14:10,TRUE,NA,1.10257E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",ityiws,0,FALSE,FALSE,NA,NA,,,
CDC: Dangerous flu strain overtakes H1N1 this season https://t.co/YCagcCjcki #flu #influenza #cdc https://t.co/IY3YQ8vdi4,FALSE,2,NA,3/4/2019 14:09,FALSE,NA,1.10257E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",Change_HC,0,FALSE,FALSE,NA,NA,,,
Everything You Need to Know About the Flu #bidmc #flu https://t.co/OtfPF9t2jy https://t.co/11LPbcSnRg,FALSE,0,NA,3/4/2019 14:08,FALSE,NA,1.10257E+18,NA,"<a href=\https://www.blog2social.com\"" rel=\""nofollow\"">Blog2Social APP</a>""",TheBioConnect,0,FALSE,FALSE,NA,NA,,,
#Fluseason is here. Germs are everywhere. Even in your car. Disinfecting wipes help clean bacteria-prone surfaces l… https://t.co/vF4ygEJLHC,FALSE,1,NA,3/4/2019 14:03,TRUE,NA,1.10257E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",ElvisGarciaIns,0,FALSE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #STUDY in CID Jrn: #Flu Shot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections

https://t.co/NIE00ABy7v…",FALSE,0,NA,3/4/2019 14:02,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",EloaDoner,5,TRUE,FALSE,NA,NA,,,
"#MondayMotivation

Want to avoid catching a cold? Strengthen your immune system by eating whole foods loaded with k… https://t.co/vniSAffI7k",FALSE,0,NA,3/4/2019 14:00,TRUE,NA,1.10257E+18,NA,"<a href=\http://www.salesforce.com\"" rel=\""nofollow\"">Salesforce - Social Studio</a>""",MyFranciscan,0,FALSE,FALSE,NA,NA,,,
The #fluseason shows signs of peaking. Get the details: https://t.co/KNX6qVFc69 https://t.co/gExxQax9kL,FALSE,0,NA,3/4/2019 14:00,FALSE,NA,1.10257E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDedgeIntMed,0,FALSE,FALSE,NA,NA,,,
The 2018-2019 #fluseason may have peaked as the major nationwide measure of #influenza activity held steady for the… https://t.co/r10v4n7uzM,FALSE,0,NA,3/4/2019 14:00,TRUE,NA,1.10257E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDedgeFamilyMed,0,FALSE,FALSE,NA,NA,,,
I’m taking so much Viramin C right now that I’m gonna turn into an orange! <U+0001F926><U+0001F3FC><U+200D><U+2640><U+FE0F><U+0001F34A> #fluseason #idontwannagetsick https://t.co/lj8q74y6WK,FALSE,0,NA,3/4/2019 13:58,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tayy_gurl,0,FALSE,FALSE,NA,NA,,,
This Ginger/garlic tea better be worth the several taste buds lost here #Flu,FALSE,0,NA,3/4/2019 13:56,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",OkayOshane,0,FALSE,FALSE,NA,NA,,,
"RT @TVcody: Very nice lady working at CVS looked at me and said, ‘Cody you don’t look so good’ I managed a weak smile, sniffled, coughed, &amp;…",FALSE,0,NA,3/4/2019 13:52,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",sharonm1009,2,TRUE,FALSE,NA,NA,,,
RT @_timos_: Gene&amp;Cell Therapy &gt;&gt; Published by Pierre in Twitter: RT @IRPatNIH: “It could be a very powerful and useful #virus for investig…,FALSE,0,NA,3/4/2019 13:51,FALSE,NA,1.10257E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",LQVentures,2,TRUE,FALSE,NA,NA,,,
RT @_timos_: Gene&amp;Cell Therapy &gt;&gt; Published by Pierre in Twitter: RT @IRPatNIH: “It could be a very powerful and useful #virus for investig…,FALSE,0,NA,3/4/2019 13:51,FALSE,NA,1.10257E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",_social_pharma_,2,TRUE,FALSE,NA,NA,,,
Gene&amp;Cell Therapy &gt;&gt; Published by Pierre in Twitter: RT @IRPatNIH: “It could be a very powerful and useful #virus f… https://t.co/g8EvckWQh9,FALSE,0,NA,3/4/2019 13:51,TRUE,NA,1.10257E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",_timos_,2,FALSE,FALSE,NA,NA,,,
RT @johannesbracher: A #Bayesian method for #flu #forecasting which achieved quite impressive results at #CDC competitions. With an invited…,FALSE,0,NA,3/4/2019 13:45,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",uzh_EBPI,3,TRUE,FALSE,NA,NA,,,
RT @AAPNews: CDC flu report: 15 more children have died. Story at https://t.co/LoPNDd0ziS  #FightFlu #VaccinesWork https://t.co/7p4GxplYNJ,FALSE,0,NA,3/4/2019 13:42,FALSE,NA,1.10257E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",AAPNews,2,TRUE,FALSE,NA,NA,,,
RT @healthyky: It’s Not Over Yet: The #Flu Is Still Spreading This Year https://t.co/ksYf03cTyS  #itsnottoolate #focusonflu,FALSE,0,NA,3/4/2019 13:39,FALSE,NA,1.10256E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GardenCity2027,1,TRUE,FALSE,NA,NA,,,
"#Flu activity is widespread across the U.S., but we haven’t hit peak season yet. It's not too late to get your… https://t.co/f9gMBqQ4Rq",FALSE,0,NA,3/4/2019 13:39,TRUE,NA,1.10256E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NoraConnect,0,FALSE,FALSE,NA,NA,,,
"RT @messageplicity: The CDC says a dangerous flu strain is spreading fast 
https://t.co/ZQwIEpqZsi #flu #CDC #health #medical",FALSE,0,NA,3/4/2019 13:32,FALSE,NA,1.10256E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",twilli2861,3,TRUE,FALSE,NA,NA,,,
"It's not too late to get the #flu vaccine. It takes about two weeks for protection to kick in, so get it now.… https://t.co/0YYswqjofb",FALSE,0,NA,3/4/2019 13:32,TRUE,NA,1.10256E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",HealthyPinellas,0,FALSE,FALSE,NA,NA,,,
"RT @ZComputers2: Do you know that some VPN services may not be secure as you think?
Explore details on https://t.co/goO5RD6BFP
#VPN #ITserv…",FALSE,0,NA,3/4/2019 13:31,FALSE,NA,1.10256E+18,NA,"<a href=\https://ho.com\"" rel=\""nofollow\"">auto is the only way it can be </a>""",sectest9,1,TRUE,FALSE,NA,NA,,,
"Do you know that some VPN services may not be secure as you think?
Explore details on https://t.co/goO5RD6BFP
#VPN… https://t.co/CTGqvqWHPT",FALSE,0,NA,3/4/2019 13:30,TRUE,NA,1.10256E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ZComputers2,1,FALSE,FALSE,NA,NA,,,
It’s Not Over Yet: The #Flu Is Still Spreading This Year https://t.co/ksYf03cTyS  #itsnottoolate #focusonflu,FALSE,2,NA,3/4/2019 13:26,FALSE,NA,1.10256E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",healthyky,1,FALSE,FALSE,NA,NA,,,
"Does anyone have a magic wand to send flu packing? It's getting on my nerves, but Ruby is keeping me company on the… https://t.co/Q8ym0GF4Im",FALSE,12,NA,3/4/2019 13:25,TRUE,NA,1.10256E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Janine_Moore71,0,FALSE,FALSE,NA,NA,,,
"CDC provides constant updates on flu outbreaks nationwide
#flu #influenza https://t.co/HEa6BtxFYa",FALSE,0,NA,3/4/2019 13:10,FALSE,NA,1.10256E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Bossoft,0,FALSE,FALSE,NA,NA,,,
Pretty sure I did more coughing than sleeping last night...back to the doctor I go <U+0001F644><U+0001F637> #secondhome #fluseason,FALSE,0,NA,3/4/2019 13:09,FALSE,NA,1.10256E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MisstoMrstoMS,0,FALSE,FALSE,NA,NA,,,
"“It’s not coming down like you would expect, but we have had seasons in the last few years where #influenza-like il… https://t.co/s97BbnZ3wo",FALSE,0,NA,3/4/2019 13:05,TRUE,NA,1.10256E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AmeshAA,1,FALSE,FALSE,NA,NA,,,
"Evidently, #flu can caused elevated resting heart rate. @fitbit https://t.co/cOks7RtNOM",FALSE,0,NA,3/4/2019 13:02,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",yoursunny,0,FALSE,FALSE,NA,NA,,,
Blog Magazine https://t.co/mRLw4kzIxB : Steaming essential oil is an effective way to ease the muscle pain and cong… https://t.co/g2X07E7ngS,FALSE,1,NA,3/4/2019 13:01,TRUE,NA,1.10255E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",OrganicErica,0,FALSE,FALSE,NA,NA,,,
Kid #1 down w ROUND TWO of the flu! <U+2639><U+FE0F><U+2639><U+FE0F><U+0001F927><U+0001F927> Yay... #flu,FALSE,0,NA,3/4/2019 13:01,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Ezra_Nola,0,FALSE,FALSE,NA,NA,,,
"Flu season's been pretty quiet this year—here's why
https://t.co/5pQRp49Idr #technology #rnjit #information #health… https://t.co/C4lfjVmY0H",FALSE,0,NA,3/4/2019 13:01,TRUE,NA,1.10255E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",rnjitbd,0,FALSE,FALSE,NA,NA,,,
\My colleague Marci Mearns and I are offering our flu prophylaxis program again this year," here’s the signup info f… https://t.co/cRMPGpzaao""",FALSE,0,NA,3/4/2019 13:00,TRUE,NA,1.10255E+18,NA,"<a href=\https://missinglettr.com\"" rel=\""nofollow\"">Missinglettr</a>""",edipfeiffer,0,FALSE,FALSE,NA,NA,,
Seeking freedom from PTSD or C-PTSD #Cold #Flu #20THC 2:30AM #04Mar2019 https://t.co/JWYA8Q7YkO,FALSE,0,NA,3/4/2019 12:59,FALSE,NA,1.10255E+18,NA,"<a href=\http://www.mindfulnessbasedtraumatreatment.com/\"" rel=\""nofollow\"">MBTT</a>""",MBTT_com,0,FALSE,FALSE,NA,NA,,,
Boxing legend Frank #Bruno being treated for #pneumonia https://t.co/vmvB2WoD64,FALSE,0,NA,3/4/2019 12:55,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",coughetycough,0,FALSE,FALSE,NA,NA,,,
"The month of #march is already here! I woke up in #malaysia these past couple of days, shaking off what was a #flu,… https://t.co/eNnIwlWz3O",FALSE,0,NA,3/4/2019 12:54,TRUE,NA,1.10255E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ArsenioBuckShow,0,FALSE,FALSE,100.494,13.7522,,,
"Chimera viruses can help the fight against lymphomas
#tismet2019 #tissueengineering #regenerativemedicine… https://t.co/0T5OL1on9P",FALSE,0,NA,3/4/2019 12:53,TRUE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WorldTissueMeet,0,FALSE,FALSE,NA,NA,,,
RT @MedCArlington: The #Flu loves to hang around when it’s cold outside. #Handwashing is your best daily prevention. Scrub rigorously with…,FALSE,0,NA,3/4/2019 12:51,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TexomaNeuro,1,TRUE,FALSE,NA,NA,,,
RT @NFIDvaccines: #DYK: #Flu can be deadly for people with heart disease? They are up to 10X more likely to have a #HeartAttack within 3 da…,FALSE,0,NA,3/4/2019 12:50,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NACDS,1,TRUE,FALSE,NA,NA,,,
"RT @SpyData_: BeEF - The Browser Exploitation Framework Project

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #IT #Inte…",FALSE,0,NA,3/4/2019 12:42,FALSE,NA,1.10255E+18,NA,"<a href=\https://maltrak.com\"" rel=\""nofollow\"">Maltrak.com</a>""",MaltrakN,11,TRUE,FALSE,NA,NA,,,
"RT @SpyData_: BeEF - The Browser Exploitation Framework Project

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #IT #Inte…",FALSE,0,NA,3/4/2019 12:41,FALSE,NA,1.10255E+18,NA,"<a href=\https://ho.com\"" rel=\""nofollow\"">auto is the only way it can be </a>""",sectest9,11,TRUE,FALSE,NA,NA,,,
"RT @SpyData_: BeEF - The Browser Exploitation Framework Project

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #IT #Inte…",FALSE,0,NA,3/4/2019 12:39,FALSE,NA,1.10255E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,11,TRUE,FALSE,NA,NA,,,
"We got a skiff of snow, and I’m on the other side of the #flu! Hooray and #HappyMonday! <U+0001F91F><U+0001F3FD>",FALSE,2,NA,3/4/2019 12:38,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",KaiMoore,0,FALSE,FALSE,NA,NA,,,
"RT @SpyData_: Payroll Provider Gives Extortionists a Payday

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #IT #Internet…",FALSE,0,NA,3/4/2019 12:34,FALSE,NA,1.10255E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,3,TRUE,FALSE,NA,NA,,,
"Access our new #flu vaccine pre-book calculator to help you determine the right flu vaccine, quantities, presentati… https://t.co/LTRnsfx5XV",FALSE,0,NA,3/4/2019 12:30,TRUE,NA,1.10255E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",cardinalhealth,0,FALSE,FALSE,NA,NA,,,
"RT @Unbeelievable: We are all a-buzz (sorry)! <U+0001F41D>

2 @BeautyShortlist Awards-
Best immune supplement
Best energy &amp; concentration supp

Find i…",FALSE,0,NA,3/4/2019 12:29,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",chutchinson86,3,TRUE,FALSE,NA,NA,,,
"RT @SpyData_: Black Hat is returning to Marina Bay Sands in Singapore, March 26-29, 2019. 

#SpyData #Hackers #CyberWar #Cybercrime #DeepWe…",FALSE,0,NA,3/4/2019 12:29,FALSE,NA,1.10255E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,3,TRUE,FALSE,NA,NA,,,
"RT @ECV2019: #ECV2019Rotterdam Monday 29 April with Volker Thiel Head of Virology  @unibern about \Mapping the cellular microenvironment wh…""",FALSE,0,NA,3/4/2019 12:28,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",philogirl,3,TRUE,FALSE,NA,NA,,,
"RT @ECV2019: #ECV2019Rotterdam Monday 29 April - Theme \ONE HEALTH - Emerging viruses at the human animal interface\"" with speakers Heinz Fe…""",FALSE,0,NA,3/4/2019 12:28,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",philogirl,15,TRUE,FALSE,NA,NA,,,
RT @ECV2019: #ECV2019Rotterdam Monday 29 April with Gabriella #Campadelli-Fiume @UniboMagazine about Pathogenesis and impact of #herpes vir…,FALSE,0,NA,3/4/2019 12:28,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",philogirl,2,TRUE,FALSE,NA,NA,,,
"Flu is caused when you inhale bodily fluids from an #infected person who #coughs, #sneezes, or propels the #virus i… https://t.co/GsZUQHBL3x",FALSE,0,NA,3/4/2019 12:28,TRUE,NA,1.10255E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",LilavatiHRC,0,FALSE,FALSE,NA,NA,,,
RT @ECV2019: #ECV2019Rotterdam Monday 29 April with Gabriella #Campadelli-Fiume @UniboMagazine about Pathogenesis and impact of #herpes vir…,FALSE,0,NA,3/4/2019 12:28,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CompareEurope,2,TRUE,FALSE,NA,NA,,,
RT @ScottESolomon: Antibiotics kill (some) bacteria. They do nothing against viruses. Measles is caused by a #virus. Therefore antibiotics…,FALSE,0,NA,3/4/2019 12:26,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ctheobarker,3,TRUE,FALSE,NA,NA,,,
The #HPV - or #Human #Papilloma #Virus - #vaccine is available to year 8 &amp; 9 #schoolgirls across #Britain. But… https://t.co/ocBEWwJHne,FALSE,0,NA,3/4/2019 12:25,TRUE,NA,1.10255E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",pschemist,0,FALSE,FALSE,NA,NA,,,
"RT @MicrobesInfect: Can the #Flu and Other Viruses Cause Neurodegeneration?

Scientists may need to seriously reconsider the cast-aside hyp…",FALSE,0,NA,3/4/2019 12:25,FALSE,NA,1.10255E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Truganic1,13,TRUE,FALSE,NA,NA,,,
RT @ScottESolomon: Antibiotics kill (some) bacteria. They do nothing against viruses. Measles is caused by a #virus. Therefore antibiotics…,FALSE,0,NA,3/4/2019 12:22,FALSE,NA,1.10254E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",shyduroff,3,TRUE,FALSE,NA,NA,,,
