,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"683 ""RT @EcmoNinja: Signed 3 death certificates from the flu today. Ranged in age 38-61 years old. Normal healthy working people before. #getafl…"" FALSE 0 NA 2019-03-01 06:02:46 FALSE NA ""1101362119847669761"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""peejaybee3"" 244 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"684 ""https://t.co/RPMggQVA0E",,,,,,,,,,,,,,,,,,,
Be part of the biggest global event in the field of ,,,,,,,,,,,,,,,,,,,
"#Microbiology #ClinicalMicrobiology… https://t.co/8CzAt0poU2"" FALSE 0 NA 2019-03-01 06:02:08 TRUE NA ""1101361959012843521"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""dorarachel4"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"685 ""RT @voimaoy: The virus of desire was transmitted by the eyes. Mirror shades became the rage. Then came vantablack", a black so black," it ate…"" FALSE 0 NA 2019-03-01 06:00:57 FALSE NA ""1101361662391660545"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""CandiSpillard"" 8 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,
"686 ""https://t.co/WJrFlyW5gK",,,,,,,,,,,,,,,,,,,
Share your work with leading professionals @eurovaccines ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"#vaccineswork #immunisation… https://t.co/bM50LOeCz9"" FALSE 0 NA 2019-03-01 05:55:38 TRUE NA ""1101360323255324672"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""eurovaccines"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"687 ""RT @Time2De: FACEBOOK??",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
No...don't know it....Oh wait...was it a great big fat VIRUS website?,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"#silenceofthelambs #Facebook #Facetime #Fac…"" FALSE 0 NA 2019-03-01 05:54:43 FALSE NA ""1101360095231787008"" NA ""<a href=\""https://ho.com\"" rel=\""nofollow\"">auto is the only way it can be </a>"" ""sectest9"" 3 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"688 ""FACEBOOK??",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
No...don't know it....Oh wait...was it a great big fat VIRUS website?,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"#silenceofthelambs #Facebook… https://t.co/id6S8O3iJZ"" FALSE 1 NA 2019-03-01 05:54:08 TRUE NA ""1101359946602610688"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""Time2De"" 3 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"689 ""FACEBOOK IS A VIRUS",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"#ForTheThrone #GOT #FACEBOOK #FACETIME #FacebookLive #DeleteFacebook #databreach #Hacked… https://t.co/gMp6PPilwz"" FALSE 0 NA 2019-03-01 05:44:52 TRUE NA ""1101357617497165824"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""Time2De"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"690 ""Children will suffer from this ignorance. They already have. #measles #pertussis #flu ",,,,,,,,,,,,,,,,,,,
"Anti-vaccination conspiracy… https://t.co/x70iFzciOD"" FALSE 4 NA 2019-03-01 05:43:15 TRUE NA ""1101357209357705217"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""drninashapiro"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"691 ""RT @voimaoy: The virus of desire was transmitted by the eyes. Mirror shades became the rage. Then came vantablack", a black so black," it ate…"" FALSE 0 NA 2019-03-01 05:33:37 FALSE NA ""1101354782655213569"" NA ""<a href=\""http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>"" ""Vinegaroon__"" 8 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,
"692 ""RT @CDCgov: Get the latest updates on #influenza and this #fluseason by following @CDCFlu. https://t.co/WuPrWh2l8G"" FALSE 0 NA 2019-03-01 05:24:43 FALSE NA ""1101352545304436737"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""Restoration112"" 18 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"693 ""From Vlad", Who Gave It To Don...,,,,,,,,,,,,,,,,,,
It's like a #virus. Protect yourself from Truth Decay! #FactsMatter ,,,,,,,,,,,,,,,,,,,
"#Netanyahu https://t.co/zuwKMLlVvf"" FALSE 1 NA 2019-03-01 05:20:31 FALSE NA ""1101351485902852096"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""draculasspatula"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"694 ""What is the flu shot made out of? https://t.co/FOBd1hSUt3 Read our blog to learn more about it. #fluseason #flushot https://t.co/2IjLJ24qNk"" FALSE 0 NA 2019-03-01 05:20:03 FALSE NA ""1101351371830423553"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""e7_Health"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"695 ""RT @BlueShieldCA: Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu. #Hea…"" FALSE 0 NA 2019-03-01 05:19:52 FALSE NA ""1101351325370003457"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""tarunchy33"" 1 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"696 ""RT @BrinkmannLab: Please RT: Open #postdoc position at @BrinkmannLab! Are you interested in innate #immunity"," #herpesvirus and #virus-host…"" FALSE 0 NA 2019-03-01 05:18:41 FALSE NA ""1101351028069490688"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""IsxTma"" 37 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"697 ""im so sorry for @PTAustin316...i made him sick too...my flu contaminated him...i feel awful...#sick #imsorry… https://t.co/FHxOZpcKyI"" FALSE 1 NA 2019-03-01 05:16:18 TRUE NA ""1101350425909817344"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""MirandaEvaKH"" 1 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"698 ""RT @CDCFlu: CDC estimates that there have been as many as 22",300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16,"…"" FALSE 0 NA 2019-03-01 05:12:17 FALSE NA ""1101349415107801088"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""SaludHEALTHinfo"" 65 TRUE FALSE NA NA",,,,,,,,,,,,,,,,
"699 ""RT @CDCFlu: CDC estimates that there have been as many as 22",300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16,"…"" FALSE 0 NA 2019-03-01 05:09:21 FALSE NA ""1101348677203959808"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""Kasia_HP"" 65 TRUE FALSE NA NA",,,,,,,,,,,,,,,,
"700 ""RT @CDCFlu: CDC estimates up to 90% of seasonal flu-related deaths occur in people 65+. A recent CDC co-authored meta-analysis found high-d…"" FALSE 0 NA 2019-03-01 05:05:49 FALSE NA ""1101347789651562496"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""dkcook"" 24 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"text ""favorited"" ""favoriteCount"" ""replyToSN"" ""created"" ""truncated"" ""replyToSID"" ""id"" ""replyToUID"" ""statusSource"" ""screenName"" ""retweetCount"" ""isRetweet"" ""retweeted"" ""longitude"" ""latitude""",,,,,,,,,,,,,,,,,,,
"1 ""RT @CannandaCrew: Still lots of time left in this #cold &amp; #flu season. Get your own #HighGroundImmuneBlend ASAP! ",,,,,,,,,,,,,,,,,,,
—,,,,,,,,,,,,,,,,,,,
"#highgroundreviews #can…"" FALSE 0 NA 2019-03-01 21:31:31 FALSE NA ""1101595848121581568"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""3Dmedicine"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"2 ""#FluWatch this week: activity up slightly from last week. Though past peak in most of the west"," #flu continues in e… https://t.co/sMeZ8Niq5x"" FALSE 0 NA 2019-03-01 21:30:15 TRUE NA ""1101595527702081537"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""CPHO_Canada"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,
"3 ""Opinion trumps facts every time. A cartoon by Rex A. Jones.#vaccine #vaccines #medicine #measles #flu #Facebook https://t.co/X0BsQFnRLz"" FALSE 0 NA 2019-03-01 21:29:44 FALSE NA ""1101595398370668545"" NA ""<a href=\""http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>"" ""kartwonz"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"4 ""RT @fuller_edward: A #virus of willful ignorance infected a flat earth. It reseeded diseases against vaccines"," and trolls put in their two…"" FALSE 0 NA 2019-03-01 21:28:17 FALSE NA ""1101595032891678720"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""orbarkley"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"5 ""RT @Canice100K: @IAMSAFAREE #MarquisSpeaks on Stories he missed last month...",,,,,,,,,,,,,,,,,,,
<U+2796><U+2796><U+2796><U+2796> ,,,,,,,,,,,,,,,,,,,
"#NoMoreQuestions #TeamNigeria #WinterOlympics #DonnaBla…"" FALSE 0 NA 2019-03-01 21:27:00 FALSE NA ""1101594710790033408"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""CooleyBrosKeem"" 5 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"6 ""RT @ViraBurnayeva: Dr. Offit vs. Dr. Moss on #FluShot",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
https://t.co/suECxqK4Uc ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"Dr. Alvin Moss' testimony was given before a Senate Commit…"" FALSE 0 NA 2019-03-01 21:26:22 FALSE NA ""1101594552136318977"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""kuriousmind93"" 5 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"7 ""RT @CDCFlu: Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections"," while antivirals…"" FALSE 0 NA 2019-03-01 21:22:06 FALSE NA ""1101593477769515009"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""RIHEALTH"" 4 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"8 ""RT @PLNMeeting: Is There a True Need for #Influenza #Vaccinations in #HeartFailure?",,,,,,,,,,,,,,,,,,,
Hear from Mark Munger," PharmD: https://t.co/9FU2kc033W"" FALSE 0 NA 2019-03-01 21:18:12 FALSE NA ""1101592496243728389"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""Pop_Health_Net"" 1 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"9 ""People with #flu are most contagious in the first 3-4 days after the illness starts. Please stay home from school o… https://t.co/ZvE9l8L9GO"" FALSE 0 NA 2019-03-01 21:15:19 TRUE NA ""1101591770066907137"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""Maricopahealth"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"10 ""RT @andreasavage: #Home #Flu #Day6 I think my cat says hi at the end of this video. #continuewithyourday https://t.co/TrXETWqLzU"" FALSE 0 NA 2019-03-01 21:12:14 FALSE NA ""1101590995089612800"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""teschwindt"" 3 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"11 ""Check out @BoironUSA's #cough"," #cold and #flu products to keep your family healthy all year long! Our medicines do… https://t.co/9RV8uIDjko"" FALSE 0 NA 2019-03-01 21:12:01 TRUE NA ""1101590941054439425"" NA ""<a href=\""https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>"" ""OscilloUSA"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,
"12 ""RT @CDCFlu: Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections"," while antivirals…"" FALSE 0 NA 2019-03-01 21:10:17 FALSE NA ""1101590503504728065"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""FranklinHealth"" 4 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"13 ""RT @NMPulmCritCare: Richard Wunderink", MD, director of the Medical #ICU at @NorthwesternMed," is leading an NIH sponsored project called \""Su…"" FALSE 0 NA 2019-03-01 21:07:50 FALSE NA ""1101589885947965442"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""IDPharmacometrx"" 3 TRUE FALSE NA NA",,,,,,,,,,,,,,,,
"14 ""RT @ViraBurnayeva: Vitamin D Is More Effective Than #Flu #Vaccine", #Study Says,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"https://t.co/Af7eKMRvGN https://t.co/quobcvn4fB"" FALSE 0 NA 2019-03-01 21:07:49 FALSE NA ""1101589885058727936"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""nanisbabies2000"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"15 ""RT @famfightflu: Study says #flu vaccine will not cause a pregnant woman to miscarry. https://t.co/f6fU80lxNt #Protect2FromFlu #ACIP"" FALSE 0 NA 2019-03-01 21:06:14 FALSE NA ""1101589484049756161"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""AVACNow"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"16 ""Seems like kind of an average #flu season this year and yet"," 15 new #pediatric #deaths just this week...… https://t.co/N7yHTepiE2"" FALSE 1 NA 2019-03-01 21:06:09 TRUE NA ""1101589463443128320"" NA ""<a href=\""https://buffer.com\"" rel=\""nofollow\"">Buffer</a>"" ""AboutPediatrics"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,
"17 ""#FluFactFriday: Recent studies show flu shots cut hospital risk during pregnancy. ",,,,,,,,,,,,,,,,,,,
"Learn more about Abt’s… https://t.co/WJ0cXuQE00"" FALSE 0 NA 2019-03-01 21:06:01 TRUE NA ""1101589432778584065"" NA ""<a href=\""https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>"" ""abtassociates"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"18 ""Let’s fight the #Flu!!! <U+0001F34A><U+0001F34A><U+0001F34A> https://t.co/5sI3UYezx7"" FALSE 0 NA 2019-03-01 21:05:54 FALSE NA ""1101589401266642944"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""namibycandy"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"19 ""The end of the world didn't come with a bang. It came as a whisper on the breeze. https://t.co/f9BKHOLYzY #Suspense… https://t.co/4D21mMjXxo"" FALSE 1 NA 2019-03-01 21:05:10 TRUE NA ""1101589218038611974"" NA ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"" ""IndieBookButler"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"20 ""RT @CDCFlu: Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections"," while antivirals…"" FALSE 0 NA 2019-03-01 21:04:46 FALSE NA ""1101589116712439808"" NA ""<a href=\""http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>"" ""theReal_Rebel"" 4 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"21 ""RT @CDCFlu: It’s #FluFactFriday! Let’s talk treatment for #flu. ",,,,,,,,,,,,,,,,,,,
"Are antivirals different from antibiotics? <U+0001F48A>"" FALSE 0 NA 2019-03-01 21:04:40 FALSE NA ""1101589092775518209"" NA ""<a href=\""http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>"" ""theReal_Rebel"" 10 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"22 ""RT @ViraBurnayeva: Vitamin D Is More Effective Than #Flu #Vaccine", #Study Says,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"https://t.co/Af7eKMRvGN https://t.co/quobcvn4fB"" FALSE 0 NA 2019-03-01 21:03:33 FALSE NA ""1101588808460615683"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""ViraBurnayeva"" 2 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"23 ""RT @goldengirlsnews: #OnThisDay March 1",1986," #GoldenGirls aired S1E21 \""The #Flu\"" https://t.co/sU7J6E6NHU Blanche"," Dorothy &amp; Rose all get…"" FALSE 0 NA 2019-03-01 21:01:23 FALSE NA ""1101588263465349121"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""GoldenGirls85"" 3 TRUE FALSE NA NA",,,,,,,,,,,,,,,,
"24 ""@earpnado That “i” is too hard to type yo. ™<U+FE0F> #flu #replytotweet"" FALSE 2 ""earpnado"" 2019-03-01 21:00:23 FALSE ""1101580187865698304"" ""1101588011035357184"" ""892545684452380676"" ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""HollidaysStache"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"25 ""Vitamin D Is More Effective Than #Flu #Vaccine", #Study Says,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"https://t.co/Af7eKMRvGN https://t.co/quobcvn4fB"" FALSE 2 NA 2019-03-01 20:56:51 FALSE NA ""1101587123084378112"" NA ""<a href=\""http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>"" ""ViraBurnayeva"" 2 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"26 ""Flu season isn't over. February was a busy month for both @MedCenterHealth and @TriStarHealth due to #flu activity. https://t.co/4og9v8iCDs"" FALSE 0 NA 2019-03-01 20:56:35 FALSE NA ""1101587055338012672"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""eggersdailynews"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"27 ""RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…"" FALSE 0 NA 2019-03-01 20:54:12 FALSE NA ""1101586455204413440"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""DamonGrovesReal"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"28 ""RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…"" FALSE 0 NA 2019-03-01 20:54:04 FALSE NA ""1101586423138914304"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""DamonGrovesReal"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"29 ""RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…"" FALSE 0 NA 2019-03-01 20:53:57 FALSE NA ""1101586393543950336"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""DamonGrovesReal"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"30 ""RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…"" FALSE 0 NA 2019-03-01 20:52:47 FALSE NA ""1101586102132113410"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""SeriousIda"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"31 ""RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…"" FALSE 0 NA 2019-03-01 20:52:40 FALSE NA ""1101586069680783360"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""SeriousIda"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"32 ""RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…"" FALSE 0 NA 2019-03-01 20:52:30 FALSE NA ""1101586029117665281"" NA ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"" ""SeriousIda"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"33 ""RT @andreasavage: #Home #Flu #Day6 I think my cat says hi at the end of this video. #continuewithyourday https://t.co/TrXETWqLzU"" FALSE 0 NA 2019-03-01 20:51:16 FALSE NA ""1101585718739120128"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""madisoonsmitth"" 3 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"34 ""RT @BoneJointJ: Surgeons from @HSpecialSurgery find that in #elderly #patients with #hip #fractures"," early #surgery within 24 hours is inde…"" FALSE 0 NA 2019-03-01 20:51:01 FALSE NA ""1101585657795919872"" NA ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"" ""BrianThornes"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"35 ""RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…"" FALSE 0 NA 2019-03-01 20:51:00 FALSE NA ""1101585651726761985"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""PenceDr"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"36 ""RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…"" FALSE 0 NA 2019-03-01 20:50:54 FALSE NA ""1101585626841972736"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""PenceDr"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"37 ""Need to recycle your old #electronic devices? We offer local businesses and organizations recycling services at no… https://t.co/SZc34nPVAj"" FALSE 0 NA 2019-03-01 20:50:00 TRUE NA ""1101585400940949514"" NA ""<a href=\""http://www.reputationmailer.com/privacy/\"" rel=\""nofollow\"">Social Reputation</a>"" ""ApplecoreSam"" 0 FALSE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"38 ""RT @famfightflu: Shortly after Jessica"," Emily and Amanda lost their lives to #flu their parents set out to prevent other flu-related hospit…"" FALSE 0 NA 2019-03-01 20:49:32 FALSE NA ""1101585282858512384"" NA ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"" ""chrisyanke"" 6 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,
"39 ""RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…"" FALSE 0 NA 2019-03-01 20:49:22 FALSE NA ""1101585241330851841"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""KhronosCryptos"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
"40 ""RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…"" FALSE 0 NA 2019-03-01 20:49:12 FALSE NA ""1101585199836680193"" NA ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"" ""KhronosCryptos"" 7 TRUE FALSE NA NA",,,,,,,,,,,,,,,,,,,
